episode,seed,reward,dispatch_response_improvement_min,mean_ems_time,mean_hospital_time,mean_total_time,weighted_ems_time,weighted_hospital_time,weighted_total_time,max_ems_time,max_hospital_time,selected_action_indices,selected_policies
734,42,0.5300820379507005,0.0461916173658476,5.059825744681352,11.594193548387098,16.65401929306845,5.550425893015774,13.264578960621222,18.815004853636992,11.18,29.62,"[9, 23, 31]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS010"", ""target_name"": ""불당119안전센터"", ""target_region_id"": ""REG022"", ""target_region_name"": ""불당2동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG010"", ""target_name"": ""광덕면"", ""target_region_id"": ""REG010"", ""target_region_name"": ""광덕면""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG027"", ""target_name"": ""쌍용3동"", ""target_region_id"": ""REG027"", ""target_region_name"": ""쌍용3동""}]"
735,42,0.26294319210432426,0.0717229011575221,5.260793486616837,11.594193548387098,16.854987035003933,5.843096022653826,13.264578960621222,19.107674983275043,11.18,29.62,"[31, 5, 7]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG027"", ""target_name"": ""쌍용3동"", ""target_region_id"": ""REG027"", ""target_region_name"": ""쌍용3동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS006"", ""target_name"": ""청당119안전센터"", ""target_region_id"": ""REG009"", ""target_region_name"": ""청룡동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS008"", ""target_name"": ""119구조구급센터119안전센터"", ""target_region_id"": ""REG031"", ""target_region_name"": ""직산읍""}]"
736,42,1.1899776615569486,0.0,4.976350365169635,10.92879511789891,15.905145483068544,5.371581441957143,12.737336170707753,18.108917612664897,11.18,29.62,"[22, 41, 19]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG008"", ""target_name"": ""중앙동"", ""target_region_id"": ""REG008"", ""target_region_name"": ""중앙동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjNjEjJDEjJDQjJDgz"", ""target_name"": ""서울프라임병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG004"", ""target_name"": ""신안동"", ""target_region_id"": ""REG004"", ""target_region_name"": ""신안동""}]"
737,42,0.37400248202421693,0.026222361503293698,5.599677419354838,11.055870298914312,16.65554771826915,6.034316313600623,12.916798840100302,18.951115153700922,11.18,29.62,"[36, 11, 1]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz"", ""target_name"": ""돋움병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS012"", ""target_name"": ""성거119안전센터"", ""target_region_id"": ""REG029"", ""target_region_name"": ""성거읍""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS002"", ""target_name"": ""독립119안전센터"", ""target_region_id"": ""REG017"", ""target_region_name"": ""목천읍""}]"
738,42,0.4798358725396696,0.0497006182457291,5.599677419354838,11.08868306517315,16.688360484527987,6.034316313600623,12.834443706327281,18.868760019927905,11.18,29.62,"[5, 8, 50]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS006"", ""target_name"": ""청당119안전센터"", ""target_region_id"": ""REG009"", ""target_region_name"": ""청룡동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS009"", ""target_name"": ""두정119안전센터"", ""target_region_id"": ""REG024"", ""target_region_name"": ""성정2동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz"", ""target_name"": ""천안21세기병원"", ""target_region_id"": null, ""target_region_name"": null}]"
739,42,0.4780305705344784,0.0222107429571171,5.389711263171298,11.098534409726106,16.48824567289741,5.852393808666708,12.990681637977776,18.843075446644484,11.18,29.62,"[33, 10, 20]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz"", ""target_name"": ""예일병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS011"", ""target_name"": ""서부119안전센터"", ""target_region_id"": ""REG023"", ""target_region_name"": ""성정1동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG005"", ""target_name"": ""원성1동"", ""target_region_id"": ""REG005"", ""target_region_name"": ""원성1동""}]"
740,42,0.8812839421719119,0.0,5.1193767534560175,11.098534409726106,16.217911163182126,5.426929694072157,12.990681637977776,18.417611332049933,11.18,29.62,"[22, 16, 33]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG008"", ""target_name"": ""중앙동"", ""target_region_id"": ""REG008"", ""target_region_name"": ""중앙동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG001"", ""target_name"": ""문성동"", ""target_region_id"": ""REG001"", ""target_region_name"": ""문성동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz"", ""target_name"": ""예일병원"", ""target_region_id"": null, ""target_region_name"": null}]"
741,42,0.0579445552960603,0.0579445552960603,5.599677419354838,11.594193548387098,17.193870967741937,6.034316313600623,13.264578960621222,19.298895274221845,11.18,29.62,"[7, 12, 13]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS008"", ""target_name"": ""119구조구급센터119안전센터"", ""target_region_id"": ""REG031"", ""target_region_name"": ""직산읍""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS013"", ""target_name"": ""성환119안전센터"", ""target_region_id"": ""REG030"", ""target_region_name"": ""성환읍""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS014"", ""target_name"": ""쌍용119안전센터"", ""target_region_id"": ""REG026"", ""target_region_name"": ""쌍용2동""}]"
742,42,0.628560515575933,0.0001882362364812,5.443235834934136,10.914895644369402,16.358131479303538,5.932671322458575,12.73785167242382,18.670522994882393,11.18,29.62,"[26, 40, 8]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG018"", ""target_name"": ""백석동"", ""target_region_id"": ""REG018"", ""target_region_name"": ""백석동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz"", ""target_name"": ""아이본병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS009"", ""target_name"": ""두정119안전센터"", ""target_region_id"": ""REG024"", ""target_region_name"": ""성정2동""}]"
743,42,0.6819032467079218,0.0,5.422903225806452,10.790712324077521,16.213615549883972,5.967992965754759,12.648999061759165,18.616992027513923,11.18,29.62,"[43, 52, 18]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjNDEjJDEjJDQjJDgz"", ""target_name"": ""연세나무병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz"", ""target_name"": ""SG삼성조은병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG003"", ""target_name"": ""신방동"", ""target_region_id"": ""REG003"", ""target_region_name"": ""신방동""}]"
744,42,0.07471095733947837,0.008387609493611906,5.422903225806452,11.594193548387098,17.017096774193547,5.967992965754759,13.264578960621222,19.23257192637598,11.18,29.62,"[18, 14, 13]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG003"", ""target_name"": ""신방동"", ""target_region_id"": ""REG003"", ""target_region_name"": ""신방동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS015"", ""target_name"": ""입장119안전센터"", ""target_region_id"": ""REG028"", ""target_region_name"": ""입장면""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS014"", ""target_name"": ""쌍용119안전센터"", ""target_region_id"": ""REG026"", ""target_region_name"": ""쌍용2동""}]"
745,42,0.8320946172845751,0.0,5.265170274394114,10.662724717333234,15.92789499172735,5.8270612018601655,12.639739455077105,18.46680065693727,11.18,29.62,"[30, 33, 40]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG025"", ""target_name"": ""쌍용1동"", ""target_region_id"": ""REG025"", ""target_region_name"": ""쌍용1동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz"", ""target_name"": ""예일병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz"", ""target_name"": ""아이본병원"", ""target_region_id"": null, ""target_region_name"": null}]"
746,42,0.9058832589127596,0.0495123820092479,5.36265655090189,10.848247068703982,16.21090361960587,5.746462939276316,12.696061458042019,18.442524397318333,11.18,29.62,"[51, 28, 5]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz"", ""target_name"": ""서울대정병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG020"", ""target_name"": ""부성2동"", ""target_region_id"": ""REG020"", ""target_region_name"": ""부성2동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS006"", ""target_name"": ""청당119안전센터"", ""target_region_id"": ""REG009"", ""target_region_name"": ""청룡동""}]"
747,42,0.9861415973092953,0.0,5.30953667865867,10.513952631041532,15.823489309700205,5.817718036654236,12.495035640258315,18.31275367691255,11.18,29.62,"[45, 37, 21]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQzNjE4MzIjODEjJDEjJDYjJDgz"", ""target_name"": ""삼성스카이병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz"", ""target_name"": ""마디손병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG007"", ""target_name"": ""일봉동"", ""target_region_id"": ""REG007"", ""target_region_name"": ""일봉동""}]"
748,42,0.49198662221534273,0.0222107429571171,5.15269039471835,11.594193548387098,16.746883943105445,5.564540434342401,13.264578960621222,18.82911939496362,11.18,29.62,"[10, 20, 28]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS011"", ""target_name"": ""서부119안전센터"", ""target_region_id"": ""REG023"", ""target_region_name"": ""성정1동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG005"", ""target_name"": ""원성1동"", ""target_region_id"": ""REG005"", ""target_region_name"": ""원성1동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG020"", ""target_name"": ""부성2동"", ""target_region_id"": ""REG020"", ""target_region_name"": ""부성2동""}]"
749,42,0.8302907173621235,0.0097741241179697,5.30471554719749,11.08868306517315,16.39339861237064,5.64393497465041,12.834443706327281,18.47837868097769,11.18,29.62,"[50, 11, 16]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNTEjJDEjJDYjJDgz"", ""target_name"": ""천안21세기병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS012"", ""target_name"": ""성거119안전센터"", ""target_region_id"": ""REG029"", ""target_region_name"": ""성거읍""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG001"", ""target_name"": ""문성동"", ""target_region_id"": ""REG001"", ""target_region_name"": ""문성동""}]"
750,42,0.96973317219636,0.0,5.398709677419355,10.591123688927318,15.989833366346673,5.74164618396257,12.587515918062918,18.329162102025485,11.18,29.62,"[51, 23, 53]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz"", ""target_name"": ""서울대정병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG010"", ""target_name"": ""광덕면"", ""target_region_id"": ""REG010"", ""target_region_name"": ""광덕면""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz"", ""target_name"": ""이화병원"", ""target_region_id"": null, ""target_region_name"": null}]"
751,42,0.8247599917153714,0.0,5.265170274394114,10.77319533367163,16.038365608065746,5.8270612018601655,12.64707408064631,18.474135282506474,11.18,29.62,"[42, 51, 30]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz"", ""target_name"": ""천안다나힐병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz"", ""target_name"": ""서울대정병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG025"", ""target_name"": ""쌍용1동"", ""target_region_id"": ""REG025"", ""target_region_name"": ""쌍용1동""}]"
752,42,0.8377947244109976,0.0,5.047737841017175,11.098534409726106,16.146272250743284,5.470418911833075,12.990681637977776,18.461100549810848,11.18,29.62,"[29, 33, 16]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG021"", ""target_name"": ""불당1동"", ""target_region_id"": ""REG021"", ""target_region_name"": ""불당1동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz"", ""target_name"": ""예일병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG001"", ""target_name"": ""문성동"", ""target_region_id"": ""REG001"", ""target_region_name"": ""문성동""}]"
753,42,0.33905689945469847,0.0461916173658476,5.104351902196133,11.594193548387098,16.698545450583232,5.7414510315117795,13.264578960621222,19.006029992132994,11.18,29.62,"[31, 9, 26]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG027"", ""target_name"": ""쌍용3동"", ""target_region_id"": ""REG027"", ""target_region_name"": ""쌍용3동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS010"", ""target_name"": ""불당119안전센터"", ""target_region_id"": ""REG022"", ""target_region_name"": ""불당2동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG018"", ""target_name"": ""백석동"", ""target_region_id"": ""REG018"", ""target_region_name"": ""백석동""}]"
754,42,1.0259634314293358,0.0,5.30953667865867,10.555927781650936,15.865464460309608,5.817718036654236,12.455213806138277,18.27293184279251,11.18,29.62,"[35, 21, 40]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQ0NjE0ODEjNjEjJDEjJDgjJDgz"", ""target_name"": ""천안해울병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG007"", ""target_name"": ""일봉동"", ""target_region_id"": ""REG007"", ""target_region_name"": ""일봉동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz"", ""target_name"": ""아이본병원"", ""target_region_id"": null, ""target_region_name"": null}]"
755,42,0.9080906811589848,0.0,4.752171237456947,11.594193548387098,16.346364785844045,5.126225632441638,13.264578960621222,18.39080459306286,11.18,29.62,"[17, 28, 22]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG002"", ""target_name"": ""봉명동"", ""target_region_id"": ""REG002"", ""target_region_name"": ""봉명동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG020"", ""target_name"": ""부성2동"", ""target_region_id"": ""REG020"", ""target_region_name"": ""부성2동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG008"", ""target_name"": ""중앙동"", ""target_region_id"": ""REG008"", ""target_region_name"": ""중앙동""}]"
756,42,0.6178124642113136,0.0461916173658476,5.36265655090189,11.138559464269987,16.501216015171877,5.746462939276316,12.980811488100068,18.72727442737638,11.18,29.62,"[28, 9, 45]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG020"", ""target_name"": ""부성2동"", ""target_region_id"": ""REG020"", ""target_region_name"": ""부성2동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS010"", ""target_name"": ""불당119안전센터"", ""target_region_id"": ""REG022"", ""target_region_name"": ""불당2동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQzNjE4MzIjODEjJDEjJDYjJDgz"", ""target_name"": ""삼성스카이병원"", ""target_region_id"": null, ""target_region_name"": null}]"
757,42,0.1200331071905417,0.1200331071905417,5.599677419354838,11.594193548387098,17.193870967741937,6.034316313600623,13.264578960621222,19.298895274221845,11.18,29.62,"[2, 12, 5]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS003"", ""target_name"": ""병천119안전센터"", ""target_region_id"": ""REG012"", ""target_region_name"": ""병천면""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS013"", ""target_name"": ""성환119안전센터"", ""target_region_id"": ""REG030"", ""target_region_name"": ""성환읍""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS006"", ""target_name"": ""청당119안전센터"", ""target_region_id"": ""REG009"", ""target_region_name"": ""청룡동""}]"
758,42,0.35049322907548197,0.06263985475117159,5.36265655090189,11.594193548387098,16.956850099288985,5.746462939276316,13.264578960621222,19.011041899897535,11.18,29.62,"[9, 28, 1]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS010"", ""target_name"": ""불당119안전센터"", ""target_region_id"": ""REG022"", ""target_region_name"": ""불당2동""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG020"", ""target_name"": ""부성2동"", ""target_region_id"": ""REG020"", ""target_region_name"": ""부성2동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS002"", ""target_name"": ""독립119안전센터"", ""target_region_id"": ""REG017"", ""target_region_name"": ""목천읍""}]"
759,42,0.09576436124542101,0.09576436124542101,5.599677419354838,11.594193548387098,17.193870967741937,6.034316313600623,13.264578960621222,19.298895274221845,11.18,29.62,"[5, 13, 9]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS006"", ""target_name"": ""청당119안전센터"", ""target_region_id"": ""REG009"", ""target_region_name"": ""청룡동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS014"", ""target_name"": ""쌍용119안전센터"", ""target_region_id"": ""REG026"", ""target_region_name"": ""쌍용2동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS010"", ""target_name"": ""불당119안전센터"", ""target_region_id"": ""REG022"", ""target_region_name"": ""불당2동""}]"
760,42,0.3606965882384711,0.0129164677175479,5.599677419354838,11.055870298914312,16.65554771826915,6.034316313600623,12.916798840100302,18.951115153700922,11.18,29.62,"[36, 3, 14]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz"", ""target_name"": ""돋움병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS004"", ""target_name"": ""북면지역대"", ""target_region_id"": ""REG013"", ""target_region_name"": ""북면""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS015"", ""target_name"": ""입장119안전센터"", ""target_region_id"": ""REG028"", ""target_region_name"": ""입장면""}]"
761,42,0.9902975035192831,0.0,5.265170274394114,10.515471668057154,15.780641942451272,5.8270612018601655,12.4815365688424,18.308597770702562,11.18,29.62,"[30, 43, 48]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG025"", ""target_name"": ""쌍용1동"", ""target_region_id"": ""REG025"", ""target_region_name"": ""쌍용1동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjNDEjJDEjJDQjJDgz"", ""target_name"": ""연세나무병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz"", ""target_name"": ""혜성산부인과병원"", ""target_region_id"": null, ""target_region_name"": null}]"
762,42,0.41504806722354387,0.0497006182457291,5.599677419354838,11.013231528881516,16.612908948236356,6.034316313600623,12.899231511643416,18.93354782524403,11.18,29.62,"[44, 8, 5]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz"", ""target_name"": ""천안재활병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS009"", ""target_name"": ""두정119안전센터"", ""target_region_id"": ""REG024"", ""target_region_name"": ""성정2동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS006"", ""target_name"": ""청당119안전센터"", ""target_region_id"": ""REG009"", ""target_region_name"": ""청룡동""}]"
763,42,0.6502243742769471,0.0097741241179697,5.398709677419355,11.055870298914312,16.45457997633367,5.74164618396257,12.916798840100302,18.658445024062868,11.18,29.62,"[36, 11, 23]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz"", ""target_name"": ""돋움병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS012"", ""target_name"": ""성거119안전센터"", ""target_region_id"": ""REG029"", ""target_region_name"": ""성거읍""}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG010"", ""target_name"": ""광덕면"", ""target_region_id"": ""REG010"", ""target_region_name"": ""광덕면""}]"
764,42,0.8554983888913353,0.0045892200942615,5.398709677419355,10.860143321295778,16.25885299871513,5.74164618396257,12.706339921462204,18.44798610542477,11.18,29.62,"[3, 43, 23]","[{""policy"": ""ambulance_existing"", ""target_id"": ""EMS004"", ""target_name"": ""북면지역대"", ""target_region_id"": ""REG013"", ""target_region_name"": ""북면""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjNDEjJDEjJDQjJDgz"", ""target_name"": ""연세나무병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG010"", ""target_name"": ""광덕면"", ""target_region_id"": ""REG010"", ""target_region_name"": ""광덕면""}]"
765,42,0.20558024255514953,0.032064179737811296,5.342699713174523,11.594193548387098,16.93689326156162,5.860800250783288,13.264578960621222,19.125379211404507,11.18,29.62,"[29, 0, 6]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG021"", ""target_name"": ""불당1동"", ""target_region_id"": ""REG021"", ""target_region_name"": ""불당1동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS001"", ""target_name"": ""119구조구급센터119안전센터"", ""target_region_id"": ""REG006"", ""target_region_name"": ""원성2동""}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS007"", ""target_name"": ""풍세119안전센터"", ""target_region_id"": ""REG016"", ""target_region_name"": ""풍세면""}]"
766,42,0.8699831723903451,0.0,5.0867655976923185,10.975591027317092,16.062356625009414,5.639986977928423,12.788925123903075,18.4289121018315,11.18,29.62,"[17, 47, 29]","[{""policy"": ""ambulance_new_base"", ""target_id"": ""REG002"", ""target_name"": ""봉명동"", ""target_region_id"": ""REG002"", ""target_region_name"": ""봉명동""}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz"", ""target_name"": ""서울우리병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_new_base"", ""target_id"": ""REG021"", ""target_name"": ""불당1동"", ""target_region_id"": ""REG021"", ""target_region_name"": ""불당1동""}]"
767,42,0.6839898162898589,0.0222107429571171,5.599677419354838,10.607869111812725,16.207546531167566,6.034316313600623,12.602799887288478,18.637116200889103,11.18,29.62,"[43, 46, 10]","[{""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjNDEjJDEjJDQjJDgz"", ""target_name"": ""연세나무병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""hospital_upgrade"", ""target_id"": ""JDQ4MTYyMiM2MSMkMSMkMiMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz"", ""target_name"": ""우리척병원"", ""target_region_id"": null, ""target_region_name"": null}, {""policy"": ""ambulance_existing"", ""target_id"": ""EMS011"", ""target_name"": ""서부119안전센터"", ""target_region_id"": ""REG023"", ""target_region_name"": ""성정1동""}]"
